order_id,customer_id,order_date,status,shipping_cost,coupon_code,payment_method
1608,27,2024-05-11,paid,1.83,,card
1609,3,2024-05-11,paid,4.84,SAVE5,card
1610,35,2024-05-11,paid,5.3,SAVE5,cod
1611,8,2024-05-11,paid,10.7,,paypal
1612,36,2024-05-11,delivered,16.83,,paypal
1613,20,2024-05-11,paid,2.24,,paypal
1614,7,2024-05-11,delivered,12.61,,card
1615,5,2024-05-11,delivered,5.58,NEW10,paypal
1616,31,2024-05-11,delivered,14.66,FREESHIP,paypal
1617,1,2024-05-11,paid,10.97,SAVE5,cod
1618,34,2024-05-11,delivered,3.27,,cod
1619,18,2024-05-11,delivered,9.33,,upi
1620,28,2024-05-12,shipped,18.19,FREESHIP,card
1621,45,2024-05-12,paid,2.24,NEW10,card
1622,39,2024-05-12,delivered,11.69,,card
1623,20,2024-05-12,cancelled,16.47,SAVE5,upi
1624,44,2024-05-12,paid,7.17,,paypal
1625,13,2024-05-12,delivered,11.84,FREESHIP,card
1626,36,2024-05-12,delivered,9.75,NEW10,upi
1627,27,2024-05-12,delivered,2.66,,cod
1628,14,2024-05-12,placed,18.99,,cod
1629,7,2024-05-12,cancelled,18.96,,cod
1630,11,2024-05-12,placed,19.74,,paypal
1631,16,2024-05-13,paid,11.52,SAVE5,paypal
1632,15,2024-05-13,delivered,16.09,NEW10,paypal
1633,3,2024-05-13,delivered,9.64,,cod
1634,12,2024-05-13,paid,0.39,FREESHIP,paypal
1635,9,2024-05-13,paid,9.4,,cod
1636,16,2024-05-13,delivered,18.43,,paypal
1637,37,2024-05-14,shipped,3.74,,paypal
1638,11,2024-05-14,paid,10.42,FREESHIP,card
1639,41,2024-05-14,paid,0.88,SAVE5,card
1640,18,2024-05-14,shipped,4.57,,paypal
1641,41,2024-05-14,shipped,16.84,NEW10,upi
1642,12,2024-05-14,delivered,7.99,SAVE5,paypal
1643,19,2024-05-14,paid,7.97,,card
1644,33,2024-05-14,shipped,13.03,,paypal
1645,25,2024-05-14,delivered,7.53,SAVE5,paypal
1646,30,2024-05-14,delivered,4.06,,paypal
1647,32,2024-05-14,shipped,6.15,FREESHIP,card
1648,33,2024-05-14,shipped,19.77,SAVE5,cod
1649,50,2024-05-14,delivered,11.19,SAVE5,paypal
1650,27,2024-05-14,shipped,15.77,SAVE5,upi
1651,25,2024-05-14,placed,6.17,SAVE5,cod
1652,22,2024-05-14,paid,19.92,NEW10,paypal
1653,20,2024-05-14,shipped,11.93,,card
1654,14,2024-05-14,delivered,11.7,FREESHIP,paypal
1655,44,2024-05-15,shipped,13.84,NEW10,upi
1656,11,2024-05-15,delivered,10.69,FREESHIP,paypal
1657,7,2024-05-15,shipped,7.28,FREESHIP,card
1658,29,2024-05-15,cancelled,15.37,SAVE5,cod
1659,6,2024-05-15,shipped,7.48,FREESHIP,cod
1660,26,2024-05-15,delivered,13.37,,cod
1661,37,2024-05-15,delivered,15.52,,cod
1662,13,2024-05-15,placed,12.23,,card
1663,43,2024-05-15,placed,9.6,,paypal
1664,44,2024-05-15,delivered,15.88,FREESHIP,paypal
1665,5,2024-05-15,placed,9.07,NEW10,cod
1666,17,2024-05-15,placed,14.46,FREESHIP,cod
1667,43,2024-05-15,delivered,18.3,NEW10,card
1668,34,2024-05-15,paid,2.77,,card
1669,32,2024-05-15,delivered,8.58,NEW10,cod
1670,26,2024-05-16,delivered,15.32,FREESHIP,paypal
1671,24,2024-05-16,shipped,8.21,NEW10,card
1672,27,2024-05-16,delivered,4.49,,card
1673,36,2024-05-16,shipped,18.87,FREESHIP,card
1674,13,2024-05-16,delivered,12.07,,card
1675,28,2024-05-16,delivered,6.73,SAVE5,upi
1676,35,2024-05-16,placed,17.98,NEW10,card
1677,35,2024-05-16,shipped,3.44,SAVE5,card
1678,28,2024-05-16,delivered,10.68,FREESHIP,cod
1679,35,2024-05-16,paid,9.39,NEW10,cod
1680,6,2024-05-17,delivered,7.84,,cod
1681,38,2024-05-17,paid,2.41,FREESHIP,paypal
1682,18,2024-05-17,delivered,14.67,,card
1683,17,2024-05-17,shipped,2.17,,cod
1684,29,2024-05-17,placed,18.58,NEW10,cod
1685,31,2024-05-17,paid,6.89,FREESHIP,upi
1686,4,2024-05-17,paid,4.69,,upi
1687,15,2024-05-17,cancelled,17.04,FREESHIP,upi
1688,47,2024-05-17,delivered,0.3,FREESHIP,cod
1689,17,2024-05-17,cancelled,8.72,,card
1690,17,2024-05-17,delivered,5.63,FREESHIP,cod
1691,29,2024-05-17,shipped,8.5,NEW10,card
1692,13,2024-05-17,paid,0.85,,paypal
1693,50,2024-05-17,shipped,12.03,,card
1694,36,2024-05-17,paid,14.35,NEW10,cod
1695,45,2024-05-17,paid,17.0,SAVE5,card
1696,31,2024-05-17,delivered,18.25,,upi
1697,34,2024-05-17,paid,1.17,,paypal
1698,4,2024-05-18,delivered,9.31,NEW10,cod
1699,14,2024-05-18,paid,2.12,,paypal
1700,18,2024-05-18,cancelled,8.53,FREESHIP,paypal
1701,31,2024-05-18,delivered,2.41,FREESHIP,cod
1702,15,2024-05-18,paid,0.03,NEW10,upi
1703,27,2024-05-18,shipped,8.24,SAVE5,paypal
1704,36,2024-05-18,shipped,11.93,,cod
1705,46,2024-05-18,delivered,5.14,,cod
1706,25,2024-05-18,shipped,9.52,SAVE5,paypal
1707,10,2024-05-19,paid,15.21,SAVE5,cod
1708,6,2024-05-19,shipped,11.46,SAVE5,cod
1709,43,2024-05-19,delivered,4.79,,card
1710,20,2024-05-19,placed,16.76,,card
1711,39,2024-05-19,paid,5.91,NEW10,paypal
1712,44,2024-05-19,cancelled,15.41,SAVE5,upi
1713,29,2024-05-19,paid,1.13,,card
1714,10,2024-05-19,placed,11.14,,paypal
1715,29,2024-05-19,delivered,17.98,SAVE5,upi
1716,43,2024-05-19,shipped,19.87,SAVE5,paypal
1717,8,2024-05-20,shipped,9.02,NEW10,cod
1718,15,2024-05-20,shipped,1.76,FREESHIP,cod
1719,20,2024-05-20,paid,0.81,FREESHIP,upi
1720,9,2024-05-20,paid,17.02,,card
1721,2,2024-05-20,delivered,4.67,SAVE5,upi
1722,15,2024-05-20,placed,18.06,,cod
1723,27,2024-05-20,shipped,6.31,,paypal
1724,14,2024-05-20,delivered,16.17,NEW10,card
1725,16,2024-05-20,placed,15.7,,upi
1726,6,2024-05-21,delivered,17.65,NEW10,card
1727,19,2024-05-21,delivered,19.73,SAVE5,upi
1728,8,2024-05-21,shipped,4.13,FREESHIP,upi
1729,1,2024-05-21,delivered,11.85,FREESHIP,paypal
1730,44,2024-05-21,paid,7.08,,cod
1731,27,2024-05-21,shipped,13.3,NEW10,upi
1732,18,2024-05-21,delivered,8.37,NEW10,card
1733,21,2024-05-21,delivered,2.75,,card
1734,20,2024-05-21,delivered,13.85,NEW10,upi
1735,26,2024-05-21,placed,2.1,FREESHIP,card
1736,3,2024-05-21,delivered,16.52,NEW10,card
1737,21,2024-05-21,delivered,12.93,FREESHIP,cod
1738,46,2024-05-21,paid,6.27,NEW10,card
1739,35,2024-05-22,paid,16.74,,card
1740,1,2024-05-22,delivered,7.32,NEW10,cod
1741,8,2024-05-22,shipped,3.25,,card
1742,2,2024-05-22,delivered,4.83,NEW10,cod
1743,1,2024-05-22,paid,7.57,NEW10,cod
1744,38,2024-05-22,delivered,3.26,NEW10,upi
1745,16,2024-05-22,shipped,19.9,FREESHIP,card
1746,28,2024-05-22,paid,15.96,NEW10,upi
1747,7,2024-05-22,paid,8.34,,upi
1748,50,2024-05-22,delivered,13.46,NEW10,upi
1749,1,2024-05-22,delivered,9.68,NEW10,upi
1750,11,2024-05-22,shipped,18.25,NEW10,cod
1751,27,2024-05-22,shipped,1.87,,card
1752,4,2024-05-22,delivered,6.61,FREESHIP,cod
1753,34,2024-05-22,delivered,7.51,,cod
1754,18,2024-05-22,delivered,13.97,NEW10,paypal
1755,14,2024-05-22,delivered,6.42,SAVE5,cod
1756,1,2024-05-23,delivered,18.27,SAVE5,cod
1757,26,2024-05-23,shipped,11.93,NEW10,card
1758,41,2024-05-23,paid,12.79,FREESHIP,paypal
1759,15,2024-05-23,delivered,0.12,,paypal
1760,46,2024-05-23,cancelled,19.04,,paypal
1761,45,2024-05-23,delivered,9.92,,paypal
1762,22,2024-05-23,paid,14.05,,upi
1763,40,2024-05-23,placed,16.99,,cod
1764,24,2024-05-23,paid,15.24,FREESHIP,cod
1765,21,2024-05-23,delivered,6.68,SAVE5,cod
1766,20,2024-05-23,paid,7.03,NEW10,cod
1767,16,2024-05-23,shipped,15.86,NEW10,card
1768,48,2024-05-23,placed,2.14,FREESHIP,card
1769,20,2024-05-23,shipped,16.89,,paypal
1770,22,2024-05-23,paid,1.06,,paypal
1771,6,2024-05-23,paid,16.87,NEW10,paypal
1772,3,2024-05-23,delivered,2.89,,upi
1773,30,2024-05-23,cancelled,2.69,,upi
1774,27,2024-05-23,delivered,9.53,NEW10,cod
1775,35,2024-05-24,delivered,5.22,SAVE5,card
1776,4,2024-05-24,shipped,14.48,SAVE5,card
1777,16,2024-05-24,delivered,17.79,,cod
1778,43,2024-05-24,delivered,11.87,,upi
1779,9,2024-05-24,paid,11.42,,upi
1780,33,2024-05-24,shipped,15.18,,cod
1781,37,2024-05-24,delivered,3.34,FREESHIP,card
1782,43,2024-05-24,paid,17.48,FREESHIP,cod
1783,2,2024-05-24,delivered,8.87,SAVE5,upi
1784,32,2024-05-24,paid,15.44,,cod
1785,33,2024-05-24,placed,1.14,FREESHIP,card
1786,23,2024-05-24,placed,7.64,,card
1787,25,2024-05-24,paid,16.51,FREESHIP,paypal
1788,2,2024-05-24,delivered,5.36,FREESHIP,card
1789,15,2024-05-24,shipped,0.99,FREESHIP,paypal
1790,26,2024-05-24,placed,4.82,,upi
1791,25,2024-05-24,paid,15.51,,cod
1792,36,2024-05-24,delivered,6.73,,upi
1793,30,2024-05-24,shipped,5.46,NEW10,paypal
1794,2,2024-05-24,paid,4.02,,upi
1795,35,2024-05-25,delivered,18.76,SAVE5,card
1796,26,2024-05-25,shipped,16.25,SAVE5,paypal
1797,42,2024-05-25,paid,15.59,NEW10,paypal
1798,48,2024-05-25,placed,15.07,FREESHIP,card
1799,38,2024-05-25,delivered,13.32,NEW10,card
1800,38,2024-05-25,shipped,11.52,,paypal
1801,36,2024-05-25,placed,15.67,,cod
1802,22,2024-05-26,paid,17.0,NEW10,card
1803,5,2024-05-26,placed,13.6,,paypal
1804,33,2024-05-26,shipped,4.01,SAVE5,paypal
1805,38,2024-05-26,delivered,3.65,FREESHIP,upi
1806,47,2024-05-26,placed,0.07,NEW10,card
1807,20,2024-05-26,delivered,10.67,NEW10,upi
1808,7,2024-05-26,delivered,0.76,,cod
1809,1,2024-05-26,paid,5.02,FREESHIP,card
1810,29,2024-05-26,delivered,11.52,SAVE5,paypal
1811,25,2024-05-26,delivered,0.47,NEW10,upi
1812,45,2024-05-26,delivered,11.31,FREESHIP,upi
1813,46,2024-05-26,shipped,11.95,SAVE5,upi
1814,4,2024-05-27,paid,12.07,,cod
1815,48,2024-05-27,delivered,11.06,,paypal
1816,20,2024-05-27,delivered,2.92,SAVE5,paypal
1817,35,2024-05-27,paid,8.89,FREESHIP,card
1818,23,2024-05-27,shipped,17.64,,upi
1819,43,2024-05-27,shipped,5.96,,paypal
1820,41,2024-05-27,delivered,11.04,,upi
1821,28,2024-05-27,placed,6.03,FREESHIP,paypal
1822,20,2024-05-27,delivered,12.28,SAVE5,cod
1823,1,2024-05-27,delivered,18.56,SAVE5,upi
1824,49,2024-05-27,shipped,9.14,,paypal
1825,26,2024-05-28,shipped,4.78,,paypal
1826,9,2024-05-28,paid,12.3,NEW10,upi
1827,39,2024-05-28,placed,12.46,,upi
1828,45,2024-05-28,placed,10.07,SAVE5,cod
1829,44,2024-05-28,paid,18.31,,card
1830,26,2024-05-28,paid,12.04,,cod
1831,50,2024-05-28,delivered,12.08,FREESHIP,card
1832,4,2024-05-28,shipped,17.04,,cod
1833,46,2024-05-28,paid,8.49,FREESHIP,paypal
1834,4,2024-05-28,shipped,13.09,SAVE5,card
1835,35,2024-05-28,delivered,18.8,,upi
1836,23,2024-05-28,delivered,4.15,FREESHIP,card
1837,7,2024-05-28,shipped,13.69,,card
1838,38,2024-05-28,placed,13.28,NEW10,upi
1839,24,2024-05-28,delivered,5.23,FREESHIP,cod
1840,49,2024-05-28,delivered,0.55,SAVE5,paypal
1841,41,2024-05-28,shipped,11.37,SAVE5,paypal
1842,36,2024-05-29,paid,14.42,FREESHIP,cod
1843,28,2024-05-29,paid,0.48,SAVE5,cod
1844,34,2024-05-29,paid,3.43,SAVE5,cod
1845,26,2024-05-29,cancelled,11.19,NEW10,cod
1846,44,2024-05-29,delivered,16.01,NEW10,card
1847,35,2024-05-29,shipped,17.9,SAVE5,card
1848,37,2024-05-29,delivered,7.38,FREESHIP,card
1849,42,2024-05-29,paid,18.77,,paypal
1850,25,2024-05-29,delivered,9.61,NEW10,card
1851,43,2024-05-29,delivered,19.58,,card
1852,50,2024-05-29,delivered,14.31,SAVE5,cod
1853,29,2024-05-29,delivered,0.82,NEW10,cod
1854,25,2024-05-29,shipped,6.56,,card
1855,50,2024-05-29,placed,1.32,,upi
1856,31,2024-05-29,delivered,11.58,,paypal
1857,6,2024-05-29,delivered,17.69,NEW10,card
1858,16,2024-05-29,shipped,9.54,FREESHIP,paypal
1859,29,2024-05-29,shipped,2.56,NEW10,card
1860,1,2024-05-29,delivered,2.25,,paypal
1861,37,2024-05-29,paid,13.02,,paypal
1862,6,2024-05-30,paid,0.98,FREESHIP,paypal
1863,8,2024-05-30,shipped,9.6,,card
1864,11,2024-05-30,delivered,11.12,SAVE5,paypal
1865,49,2024-05-30,shipped,0.1,FREESHIP,cod
1866,14,2024-05-30,shipped,10.39,,cod
1867,40,2024-05-30,delivered,0.78,,paypal
1868,11,2024-05-30,delivered,15.8,FREESHIP,cod
1869,48,2024-05-30,delivered,2.47,FREESHIP,paypal
1870,9,2024-05-30,shipped,17.45,,paypal
1871,10,2024-05-30,delivered,11.05,,cod
1872,11,2024-05-30,delivered,9.28,,cod
1873,19,2024-05-30,paid,4.49,,card
1874,38,2024-05-30,cancelled,9.27,NEW10,card
1875,49,2024-05-30,paid,11.67,FREESHIP,paypal
1876,5,2024-05-30,delivered,1.88,,cod
1877,40,2024-05-30,paid,13.46,,cod
1878,45,2024-05-30,delivered,5.6,FREESHIP,cod
1879,45,2024-05-30,shipped,5.24,,cod
1880,45,2024-05-30,shipped,17.83,SAVE5,upi
1881,47,2024-05-31,shipped,10.91,FREESHIP,cod
1882,20,2024-05-31,delivered,8.67,NEW10,paypal
1883,14,2024-05-31,shipped,9.59,SAVE5,card
1884,40,2024-05-31,delivered,9.31,,card
1885,26,2024-05-31,delivered,6.42,NEW10,upi
1886,39,2024-05-31,shipped,13.86,FREESHIP,card
1887,28,2024-05-31,paid,5.13,,upi
1888,3,2024-05-31,shipped,15.74,FREESHIP,card
1889,17,2024-05-31,paid,17.17,,upi
1890,26,2024-05-31,placed,12.12,,cod
1891,7,2024-05-31,paid,13.4,,paypal
1892,8,2024-05-31,placed,2.99,SAVE5,cod
1893,39,2024-05-31,shipped,1.2,NEW10,upi
1894,20,2024-05-31,shipped,15.25,,upi
1895,16,2024-05-31,paid,13.09,,cod
1896,35,2024-05-31,delivered,11.62,FREESHIP,cod
1897,5,2024-05-31,placed,11.21,,card
1898,46,2024-05-31,placed,5.34,,upi
1899,40,2024-05-31,shipped,3.58,SAVE5,cod
1900,35,2024-06-01,shipped,18.25,FREESHIP,paypal
1901,16,2024-06-01,paid,1.38,NEW10,card
1902,37,2024-06-01,delivered,14.81,,paypal
1903,5,2024-06-01,shipped,11.77,,cod
1904,50,2024-06-01,shipped,9.45,,paypal
1905,25,2024-06-02,paid,17.07,FREESHIP,card
1906,39,2024-06-02,delivered,4.36,,cod
1907,45,2024-06-02,placed,19.23,SAVE5,upi
1908,49,2024-06-02,shipped,3.52,,upi
1909,39,2024-06-02,shipped,8.81,FREESHIP,card
1910,26,2024-06-02,delivered,6.38,FREESHIP,card
1911,48,2024-06-02,delivered,11.49,FREESHIP,paypal
1912,7,2024-06-02,shipped,8.72,FREESHIP,cod
1913,45,2024-06-02,paid,12.68,,cod
1914,1,2024-06-02,paid,7.12,,upi
1915,29,2024-06-02,shipped,13.15,,cod
1916,37,2024-06-02,delivered,1.11,,paypal
1917,7,2024-06-02,delivered,8.62,FREESHIP,card
1918,4,2024-06-02,paid,0.51,,paypal
1919,10,2024-06-02,delivered,7.64,,upi
1920,25,2024-06-02,delivered,9.98,,paypal
1921,1,2024-06-02,cancelled,17.42,NEW10,card
1922,17,2024-06-02,paid,16.3,FREESHIP,upi
1923,46,2024-06-03,delivered,14.32,FREESHIP,card
1924,26,2024-06-03,cancelled,10.77,FREESHIP,card
1925,32,2024-06-03,placed,2.6,,cod
1926,18,2024-06-03,shipped,7.65,SAVE5,cod
1927,39,2024-06-03,shipped,2.79,NEW10,cod
1928,31,2024-06-03,delivered,17.53,FREESHIP,cod
1929,1,2024-06-03,delivered,16.03,SAVE5,card
1930,33,2024-06-03,cancelled,17.66,,cod
1931,32,2024-06-03,delivered,12.3,,card
1932,1,2024-06-03,paid,2.54,FREESHIP,cod
1933,11,2024-06-03,delivered,7.8,NEW10,card
1934,23,2024-06-03,delivered,0.01,FREESHIP,paypal
1935,11,2024-06-03,delivered,4.22,,upi
1936,38,2024-06-03,delivered,3.22,,cod
1937,48,2024-06-03,paid,15.78,NEW10,cod
1938,21,2024-06-03,delivered,14.12,FREESHIP,upi
1939,44,2024-06-03,delivered,14.06,NEW10,cod
1940,22,2024-06-03,paid,18.15,SAVE5,upi
1941,42,2024-06-03,delivered,10.07,SAVE5,cod
1942,22,2024-06-03,delivered,11.57,,card
1943,17,2024-06-04,paid,1.63,NEW10,cod
1944,13,2024-06-04,delivered,7.07,,card
1945,28,2024-06-04,delivered,9.03,,paypal
1946,48,2024-06-04,shipped,3.29,,cod
1947,43,2024-06-04,placed,10.32,,paypal
1948,19,2024-06-04,shipped,19.19,SAVE5,paypal
1949,32,2024-06-04,delivered,3.26,,card
1950,14,2024-06-04,shipped,4.34,SAVE5,card
1951,14,2024-06-04,cancelled,18.87,SAVE5,card
1952,21,2024-06-05,cancelled,13.14,SAVE5,paypal
1953,2,2024-06-05,delivered,14.24,NEW10,upi
1954,14,2024-06-05,delivered,13.85,NEW10,cod
1955,30,2024-06-05,paid,7.84,FREESHIP,card
1956,3,2024-06-05,paid,11.96,FREESHIP,cod
1957,44,2024-06-05,shipped,10.56,NEW10,cod
1958,26,2024-06-05,delivered,11.58,FREESHIP,card
1959,46,2024-06-05,delivered,0.26,FREESHIP,upi
1960,43,2024-06-05,delivered,9.65,NEW10,paypal
1961,16,2024-06-05,cancelled,4.56,NEW10,cod
1962,9,2024-06-05,shipped,3.67,FREESHIP,cod
1963,30,2024-06-05,delivered,19.72,,paypal
1964,30,2024-06-05,placed,5.1,NEW10,upi
1965,32,2024-06-05,delivered,18.91,SAVE5,paypal
1966,43,2024-06-05,placed,7.03,NEW10,paypal
1967,44,2024-06-05,paid,10.66,FREESHIP,upi
1968,12,2024-06-06,paid,16.74,NEW10,cod
1969,17,2024-06-06,paid,10.32,SAVE5,paypal
1970,12,2024-06-06,shipped,16.36,,card
1971,14,2024-06-06,shipped,18.72,FREESHIP,card
1972,9,2024-06-06,paid,4.75,,upi
1973,6,2024-06-06,delivered,17.43,,cod
1974,32,2024-06-06,cancelled,4.1,SAVE5,card
1975,18,2024-06-06,paid,8.26,NEW10,paypal
1976,43,2024-06-06,delivered,4.12,,card
1977,14,2024-06-06,placed,0.18,FREESHIP,upi
1978,34,2024-06-06,paid,9.38,FREESHIP,paypal
1979,46,2024-06-06,shipped,8.92,,upi
1980,46,2024-06-06,cancelled,11.8,,upi
1981,3,2024-06-06,shipped,6.42,NEW10,paypal
1982,15,2024-06-07,placed,6.51,NEW10,upi
1983,32,2024-06-07,paid,9.76,SAVE5,upi
1984,20,2024-06-07,delivered,14.61,SAVE5,cod
1985,30,2024-06-07,paid,0.94,FREESHIP,card
1986,9,2024-06-07,paid,11.7,,paypal
1987,36,2024-06-07,placed,17.38,FREESHIP,paypal
1988,40,2024-06-07,delivered,3.48,SAVE5,upi
1989,47,2024-06-07,delivered,7.63,FREESHIP,cod
1990,5,2024-06-07,delivered,7.49,FREESHIP,upi
1991,40,2024-06-07,shipped,8.2,SAVE5,cod
1992,20,2024-06-07,delivered,0.7,NEW10,upi
1993,4,2024-06-07,paid,19.95,FREESHIP,upi
1994,7,2024-06-07,shipped,10.71,FREESHIP,cod
1995,11,2024-06-07,shipped,15.72,,card
1996,12,2024-06-07,paid,11.04,SAVE5,paypal
1997,6,2024-06-07,shipped,16.64,SAVE5,upi
1998,36,2024-06-07,paid,16.22,SAVE5,card
1999,24,2024-06-08,paid,1.15,SAVE5,cod
2000,39,2024-06-08,cancelled,16.91,NEW10,upi
2001,38,2024-06-08,cancelled,2.8,NEW10,upi
2002,23,2024-06-08,delivered,7.28,NEW10,upi
2003,4,2024-06-08,paid,18.63,FREESHIP,upi
2004,43,2024-06-08,shipped,10.47,FREESHIP,cod
2005,9,2024-06-08,shipped,4.48,,card
2006,35,2024-06-08,placed,5.59,FREESHIP,cod
2007,41,2024-06-08,shipped,6.8,SAVE5,upi
2008,5,2024-06-08,shipped,14.14,,paypal
2009,20,2024-06-09,shipped,12.32,SAVE5,cod
2010,6,2024-06-09,placed,3.68,,paypal
2011,24,2024-06-09,shipped,0.01,SAVE5,paypal
2012,31,2024-06-09,paid,13.8,,upi
2013,3,2024-06-09,placed,9.7,SAVE5,card
2014,49,2024-06-09,shipped,1.24,,card
2015,17,2024-06-09,shipped,6.76,,card
2016,43,2024-06-10,shipped,7.17,NEW10,upi
2017,27,2024-06-10,delivered,6.05,,cod
2018,32,2024-06-10,shipped,15.88,FREESHIP,cod
2019,36,2024-06-10,paid,4.01,,cod
2020,20,2024-06-10,shipped,10.12,NEW10,upi
2021,42,2024-06-10,delivered,5.01,SAVE5,cod
2022,13,2024-06-10,delivered,17.84,SAVE5,card
2023,2,2024-06-10,shipped,9.38,,cod
2024,5,2024-06-10,shipped,18.31,FREESHIP,upi
2025,7,2024-06-10,shipped,10.19,,upi
2026,48,2024-06-10,cancelled,10.58,,card
2027,45,2024-06-10,paid,15.21,SAVE5,card
2028,9,2024-06-11,shipped,6.94,NEW10,card
2029,22,2024-06-11,delivered,11.46,SAVE5,paypal
2030,39,2024-06-11,paid,19.09,SAVE5,paypal
2031,40,2024-06-11,paid,13.17,SAVE5,paypal
2032,19,2024-06-11,placed,0.44,FREESHIP,card
2033,40,2024-06-11,placed,4.33,SAVE5,cod
2034,31,2024-06-11,paid,17.31,FREESHIP,upi
2035,19,2024-06-12,placed,14.3,NEW10,paypal
2036,44,2024-06-12,delivered,1.4,,paypal
2037,11,2024-06-12,shipped,11.6,,card
2038,22,2024-06-12,cancelled,11.89,NEW10,upi
2039,10,2024-06-12,shipped,1.62,,card
2040,14,2024-06-12,placed,15.35,,card
2041,18,2024-06-12,shipped,3.26,,upi
2042,37,2024-06-12,paid,5.3,NEW10,cod
2043,44,2024-06-12,shipped,7.43,FREESHIP,upi
2044,20,2024-06-12,delivered,5.7,,cod
2045,34,2024-06-12,shipped,16.64,NEW10,card
2046,43,2024-06-12,shipped,18.86,NEW10,upi
2047,21,2024-06-12,shipped,1.86,,upi
2048,44,2024-06-12,delivered,19.62,,paypal
2049,31,2024-06-12,paid,5.88,,cod
2050,36,2024-06-12,shipped,6.0,,paypal
2051,13,2024-06-13,delivered,6.37,,paypal
2052,2,2024-06-13,delivered,7.77,SAVE5,cod
2053,19,2024-06-13,paid,17.29,,upi
2054,26,2024-06-13,placed,9.16,,paypal
2055,40,2024-06-13,paid,12.29,,paypal
2056,50,2024-06-13,delivered,8.26,SAVE5,upi
2057,46,2024-06-13,delivered,8.33,SAVE5,paypal
2058,36,2024-06-14,delivered,9.15,,paypal
2059,6,2024-06-14,paid,12.63,,cod
2060,15,2024-06-14,delivered,6.82,,card
2061,24,2024-06-14,delivered,0.71,,cod
2062,24,2024-06-14,paid,6.76,,paypal
2063,3,2024-06-14,paid,11.75,FREESHIP,cod
2064,2,2024-06-14,shipped,17.87,,cod
2065,19,2024-06-14,paid,4.71,SAVE5,cod
2066,43,2024-06-14,paid,8.09,NEW10,cod
2067,4,2024-06-15,delivered,14.55,NEW10,cod
2068,49,2024-06-15,shipped,0.55,,cod
2069,21,2024-06-15,paid,5.47,,cod
2070,6,2024-06-15,paid,1.58,SAVE5,card
2071,48,2024-06-15,shipped,14.16,FREESHIP,upi
2072,11,2024-06-15,paid,19.65,NEW10,card
2073,3,2024-06-15,delivered,1.02,,upi
2074,40,2024-06-16,delivered,14.2,FREESHIP,upi
2075,46,2024-06-16,paid,19.65,NEW10,paypal
2076,30,2024-06-16,paid,17.26,NEW10,card
2077,22,2024-06-16,delivered,19.29,SAVE5,card
2078,18,2024-06-16,shipped,9.39,,upi
2079,8,2024-06-16,shipped,3.08,NEW10,upi
2080,20,2024-06-16,shipped,18.42,NEW10,card
2081,47,2024-06-16,delivered,7.6,,card
2082,45,2024-06-16,paid,2.95,NEW10,card
2083,4,2024-06-16,delivered,19.34,FREESHIP,card
2084,18,2024-06-16,placed,11.54,,card
2085,3,2024-06-16,cancelled,0.98,,upi
2086,18,2024-06-16,delivered,2.67,,cod
2087,50,2024-06-16,delivered,16.51,SAVE5,card
2088,2,2024-06-16,delivered,18.29,,paypal
2089,38,2024-06-16,shipped,5.35,,paypal
2090,27,2024-06-16,shipped,3.26,,upi
2091,19,2024-06-16,delivered,15.41,,upi
2092,5,2024-06-16,shipped,2.77,NEW10,upi
2093,8,2024-06-17,paid,6.98,SAVE5,cod
2094,16,2024-06-17,shipped,19.91,SAVE5,cod
2095,1,2024-06-17,placed,7.56,,upi
2096,13,2024-06-17,paid,18.53,SAVE5,paypal
2097,47,2024-06-17,cancelled,17.77,,paypal
2098,14,2024-06-17,paid,7.26,SAVE5,paypal
2099,50,2024-06-17,paid,3.19,,cod
2100,8,2024-06-17,shipped,14.71,,paypal
2101,44,2024-06-17,delivered,5.71,FREESHIP,paypal
2102,37,2024-06-17,shipped,3.54,NEW10,card
2103,17,2024-06-17,shipped,11.18,FREESHIP,cod
2104,1,2024-06-17,paid,7.07,FREESHIP,upi
2105,25,2024-06-17,placed,1.97,,cod
2106,28,2024-06-18,shipped,14.14,FREESHIP,cod
2107,46,2024-06-18,paid,12.41,FREESHIP,card
2108,34,2024-06-18,delivered,11.34,,card
2109,30,2024-06-18,delivered,15.91,SAVE5,cod
2110,18,2024-06-18,delivered,12.36,FREESHIP,card
2111,4,2024-06-18,delivered,11.34,,paypal
2112,18,2024-06-18,delivered,0.86,,upi
2113,45,2024-06-18,shipped,17.4,,paypal
2114,50,2024-06-18,paid,18.6,FREESHIP,upi
2115,36,2024-06-18,shipped,2.41,,cod
2116,5,2024-06-18,paid,8.05,NEW10,upi
2117,36,2024-06-18,paid,8.01,FREESHIP,cod
2118,21,2024-06-18,delivered,15.75,SAVE5,cod
2119,44,2024-06-18,delivered,18.04,SAVE5,cod
2120,48,2024-06-18,delivered,10.01,SAVE5,cod
2121,16,2024-06-19,delivered,17.45,NEW10,cod
2122,44,2024-06-19,shipped,17.77,FREESHIP,upi
2123,2,2024-06-19,shipped,3.22,,card
2124,49,2024-06-19,placed,10.04,SAVE5,cod
2125,13,2024-06-19,delivered,6.51,,cod
2126,4,2024-06-19,delivered,12.61,NEW10,upi
2127,16,2024-06-19,shipped,8.45,SAVE5,upi
2128,4,2024-06-20,delivered,19.84,NEW10,upi
2129,8,2024-06-20,cancelled,6.74,NEW10,paypal
