order_item_id,order_id,product_id,quantity,unit_price,discount_pct
5581,1845,21,1,238.76,0
5582,1845,13,3,268.63,0.05
5583,1845,18,2,103.96,0.1
5584,1845,23,4,226.38,0.1
5585,1846,13,4,268.63,0
5586,1846,19,1,181.0,0
5587,1846,29,4,421.02,0
5588,1847,29,4,421.02,0
5589,1847,8,2,380.28,0
5590,1847,21,4,238.76,0
5591,1848,30,2,455.05,0.05
5592,1849,22,2,347.8,0
5593,1850,14,3,168.18,0
5594,1850,17,2,371.24,0
5595,1851,25,1,44.87,0.1
5596,1851,6,2,184.07,0
5597,1852,3,4,241.92,0
5598,1853,30,1,455.05,0
5599,1853,9,4,489.36,0.1
5600,1853,27,4,172.18,0
5601,1853,2,3,174.6,0.05
5602,1854,14,2,168.18,0
5603,1854,1,1,76.34,0
5604,1854,10,4,349.62,0.1
5605,1854,20,4,494.85,0
5606,1855,6,4,184.07,0
5607,1855,9,4,489.36,0
5608,1855,8,3,380.28,0.05
5609,1855,6,3,184.07,0.1
5610,1855,5,4,106.58,0
5611,1856,8,4,380.28,0
5612,1856,30,4,455.05,0.1
5613,1856,28,2,313.91,0.1
5614,1856,15,4,308.55,0.05
5615,1857,17,4,371.24,0.1
5616,1857,9,1,489.36,0
5617,1858,23,2,226.38,0
5618,1858,4,4,84.91,0.1
5619,1858,10,1,349.62,0
5620,1859,10,1,349.62,0.05
5621,1859,17,1,371.24,0.1
5622,1859,9,4,489.36,0.1
5623,1860,9,3,489.36,0
5624,1861,15,1,308.55,0
5625,1861,10,3,349.62,0.05
5626,1861,19,4,181.0,0
5627,1861,17,2,371.24,0.1
5628,1862,11,4,261.61,0
5629,1862,17,2,371.24,0
5630,1863,12,3,181.07,0.1
5631,1863,27,1,172.18,0.1
5632,1863,1,4,76.34,0
5633,1863,18,3,103.96,0
5634,1864,1,2,76.34,0
5635,1864,19,2,181.0,0
5636,1864,12,3,181.07,0.05
5637,1864,13,1,268.63,0.1
5638,1865,20,1,494.85,0.1
5639,1865,24,1,494.08,0
5640,1865,3,3,241.92,0
5641,1866,30,1,455.05,0
5642,1866,8,2,380.28,0.05
5643,1866,8,1,380.28,0.1
5644,1866,16,1,404.01,0
5645,1867,6,1,184.07,0
5646,1867,12,3,181.07,0.1
5647,1867,10,1,349.62,0
5648,1868,27,1,172.18,0.05
5649,1868,30,3,455.05,0
5650,1868,13,4,268.63,0.1
5651,1869,13,3,268.63,0
5652,1869,23,1,226.38,0
5653,1869,3,1,241.92,0
5654,1869,21,1,238.76,0
5655,1869,30,4,455.05,0
5656,1870,18,1,103.96,0
5657,1870,20,1,494.85,0
5658,1870,19,4,181.0,0
5659,1870,6,1,184.07,0.1
5660,1871,17,2,371.24,0
5661,1872,9,3,489.36,0
5662,1872,26,4,117.29,0.05
5663,1872,14,1,168.18,0
5664,1873,2,1,174.6,0
5665,1874,8,4,380.28,0
5666,1874,2,2,174.6,0.05
5667,1874,12,4,181.07,0
5668,1875,2,1,174.6,0.1
5669,1875,14,2,168.18,0.05
5670,1875,15,3,308.55,0.05
5671,1876,20,4,494.85,0
5672,1877,18,4,103.96,0.05
5673,1878,15,4,308.55,0
5674,1878,12,2,181.07,0
5675,1878,12,1,181.07,0.1
5676,1878,26,1,117.29,0
5677,1879,26,2,117.29,0.05
5678,1879,7,3,273.87,0
5679,1879,27,3,172.18,0
5680,1880,25,3,44.87,0
5681,1881,6,1,184.07,0
5682,1881,3,2,241.92,0
5683,1881,23,3,226.38,0
5684,1881,9,3,489.36,0
5685,1881,14,1,168.18,0
5686,1882,20,2,494.85,0
5687,1882,2,3,174.6,0
5688,1882,23,2,226.38,0
5689,1882,14,3,168.18,0.1
5690,1882,28,1,313.91,0.05
5691,1883,8,3,380.28,0
5692,1883,1,4,76.34,0
5693,1883,2,2,174.6,0
5694,1883,7,1,273.87,0
5695,1883,23,2,226.38,0.05
5696,1884,27,4,172.18,0
5697,1884,23,2,226.38,0
5698,1884,30,3,455.05,0
5699,1884,27,2,172.18,0
5700,1884,10,4,349.62,0
5701,1885,3,1,241.92,0
5702,1885,9,3,489.36,0
5703,1885,12,1,181.07,0
5704,1885,23,4,226.38,0
5705,1885,8,2,380.28,0.1
5706,1886,13,1,268.63,0
5707,1886,8,4,380.28,0
5708,1886,25,4,44.87,0.05
5709,1887,4,3,84.91,0
5710,1887,2,1,174.6,0
5711,1887,11,4,261.61,0.1
5712,1888,5,4,106.58,0
5713,1888,9,2,489.36,0.05
5714,1888,20,4,494.85,0.05
5715,1888,20,2,494.85,0
5716,1889,24,1,494.08,0
5717,1890,4,2,84.91,0
5718,1891,1,3,76.34,0
5719,1892,3,3,241.92,0
5720,1892,12,2,181.07,0
5721,1892,6,1,184.07,0.05
5722,1892,9,1,489.36,0.05
5723,1892,3,4,241.92,0.1
5724,1893,25,1,44.87,0
5725,1893,1,1,76.34,0
5726,1893,5,4,106.58,0
5727,1893,29,1,421.02,0
5728,1893,7,2,273.87,0
5729,1894,12,2,181.07,0.1
5730,1894,2,2,174.6,0
5731,1894,26,2,117.29,0.1
5732,1895,17,3,371.24,0
5733,1895,8,1,380.28,0.1
5734,1895,22,2,347.8,0
5735,1895,6,3,184.07,0.1
5736,1896,11,4,261.61,0.1
5737,1896,2,4,174.6,0
5738,1896,24,2,494.08,0.1
5739,1896,5,2,106.58,0
5740,1897,24,4,494.08,0.05
5741,1897,17,2,371.24,0.05
5742,1897,5,2,106.58,0
5743,1898,1,1,76.34,0
5744,1899,17,4,371.24,0
5745,1899,22,3,347.8,0.05
5746,1899,8,4,380.28,0
5747,1899,12,3,181.07,0
5748,1899,7,4,273.87,0
5749,1900,7,2,273.87,0
5750,1900,22,3,347.8,0.1
5751,1901,6,2,184.07,0
5752,1901,22,3,347.8,0.05
5753,1901,12,3,181.07,0
5754,1901,22,4,347.8,0
5755,1901,20,2,494.85,0
5756,1902,13,2,268.63,0
5757,1902,27,4,172.18,0
5758,1902,23,2,226.38,0
5759,1902,10,2,349.62,0
5760,1902,30,4,455.05,0
5761,1903,21,4,238.76,0.05
5762,1903,14,1,168.18,0
5763,1903,4,1,84.91,0
5764,1904,9,2,489.36,0.1
5765,1905,2,3,174.6,0.05
5766,1905,12,4,181.07,0
5767,1905,10,2,349.62,0
5768,1906,9,2,489.36,0
5769,1906,20,2,494.85,0
5770,1906,25,4,44.87,0
5771,1906,19,2,181.0,0
5772,1906,29,1,421.02,0.05
5773,1907,3,3,241.92,0
5774,1907,3,2,241.92,0.1
5775,1908,24,4,494.08,0
5776,1908,7,2,273.87,0.1
5777,1908,17,3,371.24,0
5778,1909,14,4,168.18,0
5779,1909,3,2,241.92,0.1
5780,1909,15,1,308.55,0
5781,1909,11,1,261.61,0
5782,1910,2,3,174.6,0.05
5783,1911,19,3,181.0,0.1
5784,1911,19,3,181.0,0
5785,1912,4,1,84.91,0
5786,1913,24,3,494.08,0
5787,1913,21,2,238.76,0
5788,1913,26,4,117.29,0
5789,1913,7,2,273.87,0.1
5790,1914,7,4,273.87,0.1
5791,1914,18,1,103.96,0.1
5792,1914,9,1,489.36,0
5793,1915,12,1,181.07,0
5794,1915,2,4,174.6,0
5795,1915,12,2,181.07,0.05
5796,1915,19,4,181.0,0
5797,1915,20,1,494.85,0.1
5798,1916,8,1,380.28,0
5799,1917,11,2,261.61,0
5800,1917,21,2,238.76,0.1
5801,1917,16,1,404.01,0
5802,1917,22,4,347.8,0.1
5803,1918,14,2,168.18,0.05
5804,1918,19,4,181.0,0.1
5805,1918,22,2,347.8,0
5806,1918,20,4,494.85,0
5807,1919,18,4,103.96,0
5808,1919,6,3,184.07,0
5809,1919,9,4,489.36,0
5810,1920,1,1,76.34,0.1
5811,1920,7,2,273.87,0.05
5812,1920,17,4,371.24,0
5813,1920,16,4,404.01,0
5814,1920,13,4,268.63,0.1
5815,1921,17,1,371.24,0.1
5816,1921,30,4,455.05,0
5817,1921,9,4,489.36,0
5818,1921,3,3,241.92,0
5819,1922,19,1,181.0,0.05
5820,1922,15,1,308.55,0
5821,1923,10,2,349.62,0
5822,1924,17,1,371.24,0.05
5823,1925,13,1,268.63,0.1
5824,1925,25,4,44.87,0
5825,1925,30,2,455.05,0.05
5826,1926,20,2,494.85,0.05
5827,1927,12,2,181.07,0
5828,1927,29,2,421.02,0
5829,1927,20,1,494.85,0
5830,1927,5,3,106.58,0
5831,1928,21,4,238.76,0
5832,1929,10,1,349.62,0
5833,1929,16,2,404.01,0
5834,1929,4,1,84.91,0
5835,1930,28,2,313.91,0
5836,1930,15,3,308.55,0
5837,1931,5,1,106.58,0.05
5838,1931,15,2,308.55,0.05
5839,1931,6,1,184.07,0.05
5840,1932,22,4,347.8,0
5841,1932,4,4,84.91,0.05
5842,1933,29,3,421.02,0.1
5843,1934,24,2,494.08,0.05
5844,1934,2,1,174.6,0.1
5845,1934,13,3,268.63,0.1
5846,1934,16,2,404.01,0.1
5847,1934,24,3,494.08,0
5848,1935,3,2,241.92,0
5849,1935,14,3,168.18,0
5850,1935,24,4,494.08,0
5851,1935,15,2,308.55,0
5852,1935,18,3,103.96,0
5853,1936,3,3,241.92,0
5854,1937,17,3,371.24,0
5855,1937,3,3,241.92,0.05
5856,1937,2,3,174.6,0
5857,1938,27,1,172.18,0
5858,1938,29,2,421.02,0.05
5859,1938,27,3,172.18,0.1
5860,1938,15,3,308.55,0.05
5861,1938,3,2,241.92,0.05
5862,1939,20,3,494.85,0
5863,1939,12,4,181.07,0
5864,1939,5,3,106.58,0
5865,1939,21,4,238.76,0.1
5866,1939,10,4,349.62,0.1
5867,1940,12,2,181.07,0.05
5868,1940,14,1,168.18,0.05
5869,1940,12,2,181.07,0
5870,1940,1,2,76.34,0.05
5871,1940,8,4,380.28,0
5872,1941,14,4,168.18,0
5873,1941,23,1,226.38,0
5874,1941,4,3,84.91,0.1
5875,1942,4,2,84.91,0
5876,1942,9,3,489.36,0.1
5877,1942,1,1,76.34,0.1
5878,1942,26,2,117.29,0
5879,1942,19,4,181.0,0
5880,1943,22,4,347.8,0.1
5881,1943,25,1,44.87,0
5882,1943,19,4,181.0,0.05
5883,1944,24,4,494.08,0
5884,1944,12,3,181.07,0
5885,1944,11,1,261.61,0
5886,1945,3,1,241.92,0
5887,1945,5,2,106.58,0.1
5888,1945,6,3,184.07,0
5889,1946,21,3,238.76,0
5890,1947,16,2,404.01,0
5891,1947,13,2,268.63,0
5892,1947,11,2,261.61,0.1
5893,1947,4,1,84.91,0
5894,1947,15,3,308.55,0
5895,1948,2,1,174.6,0.05
5896,1949,3,3,241.92,0
5897,1950,1,2,76.34,0.05
5898,1950,26,2,117.29,0
5899,1950,22,2,347.8,0.1
5900,1951,6,4,184.07,0.05
5901,1951,21,1,238.76,0
5902,1951,15,1,308.55,0.05
5903,1951,15,1,308.55,0
5904,1951,20,1,494.85,0.05
5905,1952,13,2,268.63,0.1
5906,1952,6,1,184.07,0.1
5907,1953,11,3,261.61,0
5908,1954,21,1,238.76,0.05
5909,1954,30,3,455.05,0.05
5910,1954,21,2,238.76,0
5911,1954,13,3,268.63,0.05
5912,1955,10,3,349.62,0
5913,1956,8,3,380.28,0
5914,1956,12,2,181.07,0.1
5915,1956,21,4,238.76,0
5916,1957,10,4,349.62,0.1
5917,1958,19,1,181.0,0.1
5918,1958,16,4,404.01,0
5919,1958,16,3,404.01,0
5920,1958,16,2,404.01,0
5921,1958,29,2,421.02,0.1
5922,1959,5,1,106.58,0
5923,1959,4,2,84.91,0.05
5924,1959,9,4,489.36,0.1
5925,1959,2,1,174.6,0
5926,1959,14,4,168.18,0
5927,1960,20,2,494.85,0
5928,1960,3,1,241.92,0
5929,1960,15,4,308.55,0.05
5930,1961,30,4,455.05,0
5931,1961,11,4,261.61,0.1
5932,1961,10,2,349.62,0
5933,1962,24,2,494.08,0
5934,1963,29,1,421.02,0
5935,1964,8,1,380.28,0
5936,1964,29,1,421.02,0.1
5937,1964,17,1,371.24,0.1
5938,1965,8,4,380.28,0
5939,1966,11,4,261.61,0
5940,1966,9,1,489.36,0.05
5941,1966,22,1,347.8,0
5942,1967,23,4,226.38,0.05
5943,1967,19,3,181.0,0
5944,1968,6,2,184.07,0.1
5945,1968,16,3,404.01,0
5946,1968,17,1,371.24,0.1
5947,1968,14,4,168.18,0
5948,1969,29,1,421.02,0
5949,1969,17,2,371.24,0
5950,1969,6,1,184.07,0
5951,1969,21,1,238.76,0.1
5952,1969,29,4,421.02,0
5953,1970,26,1,117.29,0
5954,1971,10,4,349.62,0.1
5955,1971,14,4,168.18,0
5956,1971,10,2,349.62,0.05
5957,1971,19,2,181.0,0.05
5958,1971,7,2,273.87,0.05
5959,1972,18,3,103.96,0
5960,1972,14,4,168.18,0
5961,1972,29,2,421.02,0.05
5962,1973,27,4,172.18,0.1
5963,1973,19,4,181.0,0
5964,1973,26,2,117.29,0.1
5965,1973,19,2,181.0,0.1
5966,1973,16,1,404.01,0.1
5967,1974,13,4,268.63,0
5968,1974,7,1,273.87,0
5969,1974,29,3,421.02,0
5970,1974,14,4,168.18,0
5971,1975,10,3,349.62,0
5972,1975,5,4,106.58,0
5973,1976,7,1,273.87,0
5974,1977,19,3,181.0,0
5975,1977,3,1,241.92,0
5976,1977,11,3,261.61,0
5977,1978,29,1,421.02,0
5978,1978,4,1,84.91,0
5979,1979,30,2,455.05,0
5980,1980,9,1,489.36,0.05
5981,1980,7,1,273.87,0.05
5982,1980,19,2,181.0,0.05
5983,1981,13,1,268.63,0
5984,1982,21,4,238.76,0.1
5985,1982,30,3,455.05,0.1
5986,1982,6,2,184.07,0
5987,1982,18,1,103.96,0.05
5988,1983,29,2,421.02,0
5989,1984,3,1,241.92,0.1
5990,1984,2,1,174.6,0
5991,1984,30,1,455.05,0
5992,1984,9,4,489.36,0
5993,1984,9,3,489.36,0.05
5994,1985,30,1,455.05,0.05
5995,1985,14,1,168.18,0.05
5996,1985,21,1,238.76,0.05
5997,1985,18,2,103.96,0.05
5998,1985,4,2,84.91,0
5999,1986,2,4,174.6,0
6000,1986,4,4,84.91,0
6001,1987,16,3,404.01,0.05
6002,1988,12,1,181.07,0.05
6003,1988,28,3,313.91,0
6004,1988,28,1,313.91,0
6005,1988,2,4,174.6,0.05
6006,1988,27,2,172.18,0
6007,1989,17,4,371.24,0.05
6008,1989,8,4,380.28,0
6009,1989,10,4,349.62,0
6010,1989,6,1,184.07,0
6011,1990,23,1,226.38,0
6012,1990,16,4,404.01,0.05
6013,1990,3,1,241.92,0
6014,1990,27,4,172.18,0
6015,1991,13,3,268.63,0.1
6016,1991,18,2,103.96,0
6017,1991,25,2,44.87,0
6018,1991,24,1,494.08,0
6019,1991,5,2,106.58,0
6020,1992,2,4,174.6,0
6021,1992,11,1,261.61,0
6022,1992,11,4,261.61,0.05
6023,1993,6,4,184.07,0.1
6024,1993,17,2,371.24,0
6025,1993,20,2,494.85,0
6026,1993,4,3,84.91,0.05
6027,1994,6,4,184.07,0
6028,1994,21,1,238.76,0.1
6029,1994,21,3,238.76,0.1
6030,1994,13,3,268.63,0
6031,1994,26,2,117.29,0
6032,1995,17,2,371.24,0.1
6033,1995,19,2,181.0,0.1
6034,1995,1,1,76.34,0
6035,1995,23,2,226.38,0
6036,1995,15,1,308.55,0
6037,1996,6,2,184.07,0
6038,1997,11,1,261.61,0.1
6039,1997,5,2,106.58,0
6040,1997,28,2,313.91,0
6041,1997,11,4,261.61,0.1
6042,1997,15,4,308.55,0
6043,1998,14,1,168.18,0.05
6044,1998,13,3,268.63,0
6045,1998,9,1,489.36,0
6046,1999,15,4,308.55,0
6047,1999,8,1,380.28,0
6048,1999,29,2,421.02,0.1
6049,1999,18,4,103.96,0.05
6050,1999,16,4,404.01,0
6051,2000,5,1,106.58,0.1
6052,2000,26,4,117.29,0.05
6053,2000,24,2,494.08,0
6054,2001,27,4,172.18,0.05
6055,2002,4,2,84.91,0
6056,2002,16,4,404.01,0
6057,2002,8,1,380.28,0
6058,2003,5,2,106.58,0.1
6059,2003,26,3,117.29,0
6060,2004,19,3,181.0,0.1
6061,2004,7,2,273.87,0.05
6062,2004,16,4,404.01,0
6063,2005,8,1,380.28,0
6064,2006,18,2,103.96,0.05
6065,2006,12,2,181.07,0.05
6066,2006,10,1,349.62,0.1
6067,2006,8,1,380.28,0.1
6068,2006,23,4,226.38,0
6069,2007,5,2,106.58,0
6070,2008,21,4,238.76,0
6071,2008,14,3,168.18,0.05
6072,2008,7,3,273.87,0
6073,2008,1,2,76.34,0.1
6074,2008,6,4,184.07,0.05
6075,2009,10,3,349.62,0
6076,2009,17,4,371.24,0
6077,2009,13,3,268.63,0
6078,2009,29,3,421.02,0
6079,2009,17,2,371.24,0.05
6080,2010,15,4,308.55,0.05
6081,2011,1,3,76.34,0.05
6082,2011,24,2,494.08,0
6083,2011,28,4,313.91,0
6084,2011,4,1,84.91,0
6085,2011,18,1,103.96,0
6086,2012,15,2,308.55,0.1
6087,2013,16,4,404.01,0.05
6088,2013,8,4,380.28,0
6089,2013,9,2,489.36,0
6090,2013,1,4,76.34,0.05
6091,2013,5,2,106.58,0
6092,2014,12,2,181.07,0.05
6093,2014,21,4,238.76,0
6094,2014,17,2,371.24,0
6095,2014,22,1,347.8,0
6096,2015,30,3,455.05,0.05
6097,2015,16,3,404.01,0
6098,2015,17,3,371.24,0
6099,2015,7,2,273.87,0
6100,2016,1,1,76.34,0
6101,2016,29,3,421.02,0
6102,2016,14,2,168.18,0.05
6103,2016,8,3,380.28,0
6104,2017,22,3,347.8,0.1
6105,2018,20,3,494.85,0
6106,2018,4,1,84.91,0.05
6107,2018,20,2,494.85,0
6108,2019,30,4,455.05,0
6109,2019,21,4,238.76,0
6110,2020,13,3,268.63,0
6111,2020,9,2,489.36,0
6112,2020,5,2,106.58,0
6113,2020,14,2,168.18,0
6114,2020,4,3,84.91,0
6115,2021,11,2,261.61,0.05
6116,2021,18,2,103.96,0
6117,2021,25,1,44.87,0.05
6118,2022,23,3,226.38,0
6119,2022,26,2,117.29,0
6120,2022,4,3,84.91,0
6121,2022,17,3,371.24,0.1
6122,2022,15,3,308.55,0
6123,2023,30,4,455.05,0
6124,2023,12,2,181.07,0.05
6125,2023,8,3,380.28,0.1
6126,2024,11,2,261.61,0.05
6127,2024,27,3,172.18,0
6128,2025,14,2,168.18,0
6129,2025,29,4,421.02,0.1
6130,2025,15,1,308.55,0
6131,2026,10,1,349.62,0
6132,2027,24,3,494.08,0
6133,2028,3,2,241.92,0
6134,2028,19,2,181.0,0
6135,2028,19,3,181.0,0
6136,2029,6,3,184.07,0
6137,2029,8,1,380.28,0.1
6138,2029,24,2,494.08,0
6139,2029,12,4,181.07,0.05
6140,2029,9,4,489.36,0
6141,2030,21,3,238.76,0
6142,2030,6,3,184.07,0.05
6143,2030,17,3,371.24,0
6144,2030,30,4,455.05,0.1
6145,2031,4,2,84.91,0
6146,2031,29,4,421.02,0
6147,2032,4,2,84.91,0
6148,2032,21,2,238.76,0.1
6149,2032,4,1,84.91,0.05
6150,2033,16,2,404.01,0
6151,2033,29,2,421.02,0
6152,2033,16,1,404.01,0.1
6153,2033,16,2,404.01,0
6154,2034,9,3,489.36,0.05
6155,2034,12,1,181.07,0
6156,2034,19,1,181.0,0
6157,2035,22,1,347.8,0.1
6158,2035,19,4,181.0,0.1
6159,2035,26,1,117.29,0
6160,2036,28,4,313.91,0
6161,2036,8,2,380.28,0.05
6162,2037,17,2,371.24,0.1
6163,2037,28,2,313.91,0
6164,2037,28,4,313.91,0
6165,2037,15,1,308.55,0.05
6166,2038,16,2,404.01,0.1
6167,2038,21,3,238.76,0
6168,2038,28,1,313.91,0
6169,2038,10,2,349.62,0.1
6170,2039,17,4,371.24,0.05
6171,2039,14,1,168.18,0.05
6172,2040,10,3,349.62,0.1
6173,2040,30,1,455.05,0
6174,2041,6,1,184.07,0
6175,2042,11,1,261.61,0.1
6176,2042,8,3,380.28,0
6177,2042,23,3,226.38,0
6178,2042,1,4,76.34,0
6179,2042,5,1,106.58,0.05
6180,2043,8,2,380.28,0
6181,2043,28,1,313.91,0.05
6182,2044,9,4,489.36,0.1
6183,2044,11,1,261.61,0
6184,2045,14,3,168.18,0.05
6185,2045,17,4,371.24,0
6186,2045,17,3,371.24,0
6187,2045,20,2,494.85,0.05
6188,2046,17,2,371.24,0
6189,2046,3,2,241.92,0
6190,2046,8,2,380.28,0.1
6191,2046,8,4,380.28,0
6192,2047,17,3,371.24,0
6193,2047,1,2,76.34,0
6194,2047,30,2,455.05,0
6195,2047,29,2,421.02,0
6196,2047,21,3,238.76,0.05
6197,2048,17,1,371.24,0
6198,2048,6,1,184.07,0.1
6199,2049,2,3,174.6,0
6200,2049,6,1,184.07,0.05
6201,2049,19,1,181.0,0
6202,2049,24,1,494.08,0
6203,2049,11,2,261.61,0.1
6204,2050,25,1,44.87,0.1
6205,2050,7,3,273.87,0
6206,2050,14,1,168.18,0
6207,2050,10,4,349.62,0
6208,2050,6,2,184.07,0
6209,2051,27,2,172.18,0
6210,2052,13,2,268.63,0
6211,2052,11,4,261.61,0
6212,2052,29,1,421.02,0.1
6213,2052,10,3,349.62,0
6214,2053,29,3,421.02,0.1
6215,2053,30,3,455.05,0
6216,2053,2,3,174.6,0.05
6217,2053,20,1,494.85,0.1
6218,2054,20,1,494.85,0.1
6219,2054,1,2,76.34,0
6220,2054,8,1,380.28,0.1
6221,2054,10,2,349.62,0
6222,2054,4,2,84.91,0.05
6223,2055,14,4,168.18,0.1
6224,2055,7,2,273.87,0
6225,2056,1,2,76.34,0
6226,2057,14,3,168.18,0.05
6227,2057,12,2,181.07,0
6228,2058,29,1,421.02,0
6229,2059,22,4,347.8,0.05
6230,2059,13,3,268.63,0.05
6231,2059,2,4,174.6,0.1
6232,2060,12,2,181.07,0
6233,2060,3,3,241.92,0.1
6234,2060,18,1,103.96,0
6235,2060,1,4,76.34,0
6236,2060,23,3,226.38,0.05
6237,2061,13,4,268.63,0.05
6238,2061,17,4,371.24,0.1
6239,2061,24,1,494.08,0
6240,2061,26,1,117.29,0
6241,2062,30,3,455.05,0.1
6242,2062,11,3,261.61,0
6243,2062,3,3,241.92,0
6244,2062,22,2,347.8,0.05
6245,2062,7,4,273.87,0
6246,2063,10,1,349.62,0
6247,2063,21,3,238.76,0.05
6248,2064,26,1,117.29,0.05
6249,2064,11,1,261.61,0
6250,2065,23,1,226.38,0
6251,2065,29,2,421.02,0.1
6252,2065,3,1,241.92,0
6253,2065,18,4,103.96,0.05
6254,2065,23,3,226.38,0.1
6255,2066,11,3,261.61,0.1
6256,2066,5,4,106.58,0.05
6257,2067,13,4,268.63,0.1
6258,2067,2,2,174.6,0
6259,2067,21,1,238.76,0.1
6260,2067,5,3,106.58,0.05
6261,2068,25,1,44.87,0
6262,2069,4,3,84.91,0
6263,2069,4,2,84.91,0
6264,2069,11,3,261.61,0
6265,2069,15,4,308.55,0
6266,2069,5,4,106.58,0
6267,2070,17,1,371.24,0.1
6268,2070,20,1,494.85,0.05
6269,2071,29,3,421.02,0
6270,2072,19,4,181.0,0.05
6271,2072,12,3,181.07,0.05
6272,2072,23,3,226.38,0
6273,2072,27,4,172.18,0
6274,2072,25,4,44.87,0
6275,2073,11,4,261.61,0.05
6276,2073,11,4,261.61,0.1
6277,2073,26,3,117.29,0
6278,2074,24,3,494.08,0
6279,2075,16,4,404.01,0.05
6280,2075,10,1,349.62,0
6281,2075,7,4,273.87,0
6282,2075,25,4,44.87,0
6283,2076,29,1,421.02,0.05
6284,2076,1,3,76.34,0
6285,2076,8,3,380.28,0
6286,2076,11,2,261.61,0
6287,2076,13,3,268.63,0
6288,2077,2,1,174.6,0
6289,2077,11,3,261.61,0
6290,2077,6,2,184.07,0.1
6291,2077,1,1,76.34,0
6292,2078,30,3,455.05,0
6293,2078,1,4,76.34,0.05
6294,2078,13,1,268.63,0
6295,2079,3,2,241.92,0.1
6296,2079,6,3,184.07,0.1
6297,2079,21,4,238.76,0.05
6298,2079,30,3,455.05,0
6299,2079,15,4,308.55,0.05
6300,2080,15,1,308.55,0
6301,2080,12,4,181.07,0
6302,2080,2,3,174.6,0
6303,2080,9,4,489.36,0
6304,2081,29,3,421.02,0.05
6305,2081,8,4,380.28,0
6306,2082,26,4,117.29,0.05
6307,2082,27,3,172.18,0
6308,2082,8,1,380.28,0
6309,2082,3,4,241.92,0.05
6310,2083,28,2,313.91,0
6311,2083,2,2,174.6,0.05
6312,2083,6,4,184.07,0
6313,2084,27,4,172.18,0.05
6314,2084,17,3,371.24,0.05
6315,2084,14,3,168.18,0.05
6316,2085,17,2,371.24,0
6317,2085,18,2,103.96,0.05
6318,2086,16,2,404.01,0.1
6319,2086,26,2,117.29,0.05
6320,2087,28,1,313.91,0.05
6321,2087,18,1,103.96,0
6322,2087,7,1,273.87,0.1
6323,2087,1,4,76.34,0.1
6324,2088,14,3,168.18,0
6325,2089,27,2,172.18,0
6326,2089,21,3,238.76,0
6327,2089,5,3,106.58,0.1
6328,2090,21,1,238.76,0
6329,2090,2,1,174.6,0
6330,2091,5,3,106.58,0.1
6331,2091,5,4,106.58,0.05
6332,2092,1,3,76.34,0.1
6333,2093,6,3,184.07,0
6334,2093,8,4,380.28,0.1
6335,2093,29,1,421.02,0
6336,2093,26,4,117.29,0
6337,2093,13,3,268.63,0.1
6338,2094,1,1,76.34,0.05
6339,2095,19,4,181.0,0
6340,2095,28,4,313.91,0.05
6341,2096,8,2,380.28,0
6342,2096,25,1,44.87,0
6343,2096,3,4,241.92,0
6344,2096,20,3,494.85,0.05
6345,2096,18,3,103.96,0.1
6346,2097,7,3,273.87,0
6347,2098,3,3,241.92,0
6348,2098,20,4,494.85,0
6349,2098,27,1,172.18,0.05
6350,2098,4,3,84.91,0.05
6351,2098,3,4,241.92,0
6352,2099,29,3,421.02,0.05
6353,2099,10,2,349.62,0
6354,2099,7,3,273.87,0.05
6355,2100,11,1,261.61,0.1
6356,2100,8,2,380.28,0
6357,2100,20,2,494.85,0
6358,2100,8,4,380.28,0
6359,2101,6,4,184.07,0
6360,2101,8,3,380.28,0.05
6361,2101,17,4,371.24,0
6362,2101,25,4,44.87,0
6363,2102,11,1,261.61,0.1
6364,2102,14,2,168.18,0.05
6365,2103,28,4,313.91,0
6366,2103,16,3,404.01,0
6367,2103,20,4,494.85,0
6368,2103,12,2,181.07,0
6369,2103,19,3,181.0,0
6370,2104,2,1,174.6,0.1
6371,2104,8,2,380.28,0.05
6372,2104,26,2,117.29,0.1
6373,2105,11,2,261.61,0.05
6374,2106,25,3,44.87,0
6375,2106,23,1,226.38,0.05
6376,2106,25,4,44.87,0.05
6377,2107,24,3,494.08,0
6378,2107,20,1,494.85,0.1
6379,2108,28,4,313.91,0
6380,2109,18,2,103.96,0
6381,2109,29,4,421.02,0.1
6382,2109,19,2,181.0,0
6383,2109,9,2,489.36,0.05
6384,2110,13,2,268.63,0.05
6385,2110,29,4,421.02,0
6386,2111,24,2,494.08,0.1
6387,2111,18,1,103.96,0.1
6388,2111,29,4,421.02,0
6389,2111,9,1,489.36,0
6390,2111,20,2,494.85,0
6391,2112,30,1,455.05,0
6392,2112,23,4,226.38,0.05
6393,2113,11,3,261.61,0
6394,2113,13,4,268.63,0
6395,2113,11,1,261.61,0
6396,2113,20,2,494.85,0.1
6397,2114,6,4,184.07,0
6398,2114,6,3,184.07,0.05
6399,2114,3,1,241.92,0
6400,2114,25,4,44.87,0.1
6401,2114,1,4,76.34,0.05
6402,2115,2,4,174.6,0
6403,2115,16,4,404.01,0
6404,2115,22,1,347.8,0
6405,2115,18,2,103.96,0
6406,2115,19,2,181.0,0.05
6407,2116,8,1,380.28,0
6408,2116,1,2,76.34,0
6409,2116,11,1,261.61,0
6410,2117,15,2,308.55,0
6411,2117,29,4,421.02,0
